id,uri,rank,artist_names,artists_num,artist_individual,artist_id,artist_genre,artist_img,collab,track_name,release_date,album_num_tracks,album_cover,source,peak_rank,previous_rank,weeks_on_chart,streams,week,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,country,region,language,pivot
2524,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,166,Bad Bunny,1.0,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,reggaeton,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0,TE MUDASTE,2020-11-27,16.0,https://i.scdn.co/image/ab67616d0000b273005ee342f4eef2cc6e8436ab,Rimas Entertainment LLC,28,152,35,215045,2021-07-29,0.8109999999999999,0.637,10.0,0.0,-4.835,0.0591,0.234,0.000572,0.118,0.471,92.025,130014.0,Argentina,South America,Spanish,0
2525,spotify:track:0C9V5jMElp7laZZdsCHufD,169,Los Tipitos,1.0,Los Tipitos,spotify:artist:1SykQGBiBwkQ1fcGpJ1BJt,latin alternative,https://i.scdn.co/image/ab6761610000e5eb82f18692b08d6c69f0215235,0,Campanas en la Noche,2004-08-01,12.0,https://i.scdn.co/image/ab67616d0000b2735c54b1c82340ebace0d27893,Pop Art,128,176,129,213796,2021-07-29,0.636,0.593,4.0,0.0,-5.181,0.0567,0.303,1.41e-05,0.108,0.742,145.972,237547.0,Argentina,South America,Spanish,0
2526,spotify:track:4C6BlqqMwjFzOXzqpTeoWR,174,Justin Quiles,1.0,Justin Quiles,spotify:artist:14zUHaJZo1mnYtn6IBRaRP,latin,https://i.scdn.co/image/ab6761610000e5ebfb8b86f3418adb29b60fd3f5,0,Ponte Pa' Mi,2020-11-20,1.0,https://i.scdn.co/image/ab67616d0000b273f260cc88945b586c07c7365c,WEA Latina,21,159,36,209331,2021-07-29,0.878,0.713,5.0,0.0,-4.566,0.0948,0.0581,0.0,0.0822,0.615,92.028,202373.0,Argentina,South America,Spanish,0
2527,spotify:track:5yI4trOBy1XAiAFWTX1LGg,176,Tan Bionica,1.0,Tan Bionica,spotify:artist:37MCoi4pcUf9EKsPXeuCqU,rock en espanol,https://i.scdn.co/image/c3c98f50b257d8332aca2968673027470d93f4da,0,Obsesionario en La Mayor,2010-01-01,12.0,https://i.scdn.co/image/ab67616d0000b27350f51b0f85591a1e27ceab3c,Pirca Records,176,-1,1,206997,2021-07-29,0.611,0.636,9.0,1.0,-7.508999999999999,0.0252,0.00932,0.0,0.112,0.588,96.052,266840.0,Argentina,South America,Spanish,0
2528,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,178,The Police,1.0,The Police,spotify:artist:5NGO30tJxFlKixkPSgXcFE,art rock,https://i.scdn.co/image/1f73a61faca2942cd5ea29c2143184db8645f0b3,0,Every Breath You Take,1983-06-17,11.0,https://i.scdn.co/image/ab67616d0000b273c8e97cafeb2acb85b21a777e,Polydor Records,140,175,69,204570,2021-07-29,0.82,0.452,1.0,1.0,-9.796,0.0348,0.5429999999999999,0.00294,0.0714,0.74,117.401,253920.0,Argentina,South America,Spanish,0
2529,spotify:track:5Bi9Cq5oVFy1OtUgecbegZ,179,Callejeros,1.0,Callejeros,spotify:artist:2osoVujXgV0PA8lhqDKYFw,rock en espanol,https://i.scdn.co/image/ab6761610000e5eb955fe34eada328d7c586ba31,0,Creo,2006-03-21,12.0,https://i.scdn.co/image/ab67616d0000b273c2a9bdace7dc75d29cc6cd14,Pelo Music S.A.,95,182,240,204043,2021-07-29,0.382,0.912,2.0,1.0,-2.898,0.0551,0.00169,7.88e-06,0.233,0.56,187.941,289760.0,Argentina,South America,Spanish,0
2530,spotify:track:2WD9ggmpZE7Wodh3qVVCgg,180,Soda Stereo,1.0,Soda Stereo,spotify:artist:7An4yvF7hDYDolN4m5zKBp,argentine rock,https://i.scdn.co/image/ab6761610000e5eb4a6d2f5e161c011cdb9cef69,0,De Música Ligera,1983,20.0,https://i.scdn.co/image/ab67616d0000b273017ed8a01b6648a9d1fe2f58,Sony Special Products,158,184,34,203981,2021-07-29,0.542,0.7140000000000001,2.0,1.0,-8.045,0.028,0.00487,0.298,0.334,0.76,124.26,212893.0,Argentina,South America,Spanish,0
2531,spotify:track:6dT5W7zuEcUZHnZuVlSIJ5,181,Los Huayra,1.0,Los Huayra,spotify:artist:796YUyTCTkXZAZg4CLUoWl,folclore santiagueno,https://i.scdn.co/image/ab6761610000e5eb9939e5522fe2a3f794a4c1e2,0,La Noche Sin Tí,2007-01-01,15.0,https://i.scdn.co/image/ab67616d0000b273307efab0ec1a1dfe0159f7e1,EMI Argentina,151,166,43,203712,2021-07-29,0.364,0.59,1.0,0.0,-6.686,0.043,0.5479999999999999,0.0,0.0914,0.446,81.311,258827.0,Argentina,South America,Spanish,0
2532,spotify:track:1MRhIdcloOD0uiiG3ybXGX,183,Patricio Rey y sus Redonditos de Ricota,1.0,Patricio Rey y sus Redonditos de Ricota,spotify:artist:6byQKddO1b34lXC2ZEjehQ,post-punk argentina,https://i.scdn.co/image/ab6761610000e5eb0af3bf2cf1b5d4d128759579,0,Un Poco de Amor Francés,1991-09-27,10.0,https://i.scdn.co/image/ab67616d0000b2736b26c788ddc971ca6176a650,Patricio Rey Discos,125,180,97,202813,2021-07-29,0.532,0.7759999999999999,9.0,0.0,-7.872999999999997,0.03,0.024,0.00041900000000000016,0.358,0.667,137.736,206200.0,Argentina,South America,Spanish,0
2533,spotify:track:7upAH0ezzsThyvr33YKn4u,184,Turf,1.0,Turf,spotify:artist:0Zncosr79q01riJYbSBNA1,rock en espanol,https://i.scdn.co/image/ab6761610000e5eb22fe6e4008963f6d628b5c3b,0,Pasos Al Costado,2004-01-01,13.0,https://i.scdn.co/image/ab67616d0000b273ec84a472984c84a9cf8532f2,Pop Art,105,183,182,202102,2021-07-29,0.589,0.901,2.0,1.0,-3.442,0.0311,0.02,0.0,0.355,0.795,125.976,254147.0,Argentina,South America,Spanish,0
2534,spotify:track:15OjBeqNX3bShsGYQbteRv,186,Farruko,1.0,Farruko,spotify:artist:329e4yvIujISKGKz1BZZbO,reggaeton,https://i.scdn.co/image/ab6761610000e5eb53029f0f3a0a4b216b9f5df7,0,La Tóxica,2020-07-24,1.0,https://i.scdn.co/image/ab67616d0000b27300dbb42f00340f35ce0ec816,Sony Music Latin,5,173,52,200936,2021-07-29,0.659,0.701,9.0,1.0,-4.107,0.16399999999999998,0.0882,0.0,0.0866,0.623,91.97,180520.0,Argentina,South America,Spanish,0
2535,spotify:track:3y5ahYM9zwyOCt3mieZ0PZ,187,Abel Pintos,1.0,Abel Pintos,spotify:artist:6HTUcOExehqydqa7C3usAa,pop argentino,https://i.scdn.co/image/ab6761610000e5ebf55f98e211caf7acffcfdd7e,0,Oncemil,2016-10-07,11.0,https://i.scdn.co/image/ab67616d0000b273faff3e3b3b45b9cf584b9f62,Ariola,78,174,176,200313,2021-07-29,0.633,0.698,0.0,1.0,-3.313,0.0301,0.161,0.0,0.146,0.369,144.172,221080.0,Argentina,South America,Spanish,0
2536,spotify:track:1DFDbSWdESvzWHHAe6BCQ3,188,La Delio Valdez,1.0,La Delio Valdez,spotify:artist:3tzacGOmngxUV8W8lU9h3Q,cumbia,https://i.scdn.co/image/ab6761610000e5ebd7302cafe80d9cff743f49e3,0,Inocente,2018-06-08,11.0,https://i.scdn.co/image/ab67616d0000b273b37a104320a3828707c11182,Independent,140,181,28,197880,2021-07-29,0.606,0.7040000000000001,10.0,0.0,-3.2030000000000003,0.0285,0.391,0.0,0.109,0.6659999999999999,91.478,310296.0,Argentina,South America,Spanish,0
2537,spotify:track:2qyLvNLktrdc67OgaayqMW,192,Rauw Alejandro,1.0,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,puerto rican pop,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,0,Aquel Nap ZzZz,2021-06-25,14.0,https://i.scdn.co/image/ab67616d0000b273c1449d5655128274517f3733,Sony Music Latin/Duars Entertainment,165,197,4,194412,2021-07-29,0.457,0.495,4.0,1.0,-6.044,0.0797,0.62,0.000228,0.109,0.311,79.513,295039.0,Argentina,South America,Spanish,0
2538,spotify:track:3SyKG06yOK3omo29EwZ8dP,193,Mancha De Rolando,1.0,Mancha De Rolando,spotify:artist:4DuhYdfd2jHMdaqYVYZp04,rock en espanol,https://i.scdn.co/image/ab6761610000e5eb08f1db878abf060b2881192e,0,Arde la Ciudad,2004-03-01,11.0,https://i.scdn.co/image/ab67616d0000b27336515903f92f8bdc8ad85074,Pop Art,139,192,64,194379,2021-07-29,0.581,0.915,0.0,1.0,-3.307,0.0303,0.017,5.97e-06,0.135,0.8190000000000001,135.085,252760.0,Argentina,South America,Spanish,0
2539,spotify:track:4rPkN1FMzQyFNP9cLUGIIB,194,Dua Lipa,1.0,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,dance pop,https://i.scdn.co/image/ab6761610000e5ebd42a27db3286b58553da8858,0,Love Again,2020-03-27,11.0,https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946,Warner Records,136,198,5,193663,2021-07-29,0.659,0.667,11.0,0.0,-4.668,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,258004.0,Argentina,South America,Spanish,0
2540,spotify:track:017PF4Q3l4DBUiWoXk4OWT,195,Dua Lipa,1.0,Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,uk pop,https://i.scdn.co/image/ab6761610000e5ebd42a27db3286b58553da8858,0,Break My Heart,2020-03-27,11.0,https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946,Warner Records,33,188,70,193111,2021-07-29,0.73,0.7290000000000001,4.0,0.0,-3.434,0.0884,0.16699999999999998,1.39e-06,0.349,0.467,113.011,221820.0,Argentina,South America,Spanish,0
2541,spotify:track:6bLvfGI2XeU5DTl8feuNrk,196,Ke Personajes,1.0,Ke Personajes,spotify:artist:06Q5VlSAku57lFzyME3HrM,0,https://i.scdn.co/image/ab6761610000e5eb062db075b1b0ef066cf3f39c,0,Cómo estás,2019-04-17,1.0,https://i.scdn.co/image/ab67616d0000b2736dda5e26404d61699789809f,1244305 Records DK,25,196,104,192899,2021-07-29,0.59,0.857,10.0,0.0,-1.986,0.0553,0.289,4.21e-06,0.0414,0.976,135.29,227396.0,Argentina,South America,Spanish,0
2542,spotify:track:4saklk6nie3yiGePpBwUoc,198,BTS,1.0,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,k-pop boy group,https://i.scdn.co/image/ab6761610000e5eb5704a64f34fe29ff73ab56bb,0,Dynamite,2020-11-20,8.0,https://i.scdn.co/image/ab67616d0000b2733deb4b0115410a85afe31c29,BIGHIT MUSIC,35,172,49,192437,2021-07-29,0.746,0.765,6.0,0.0,-4.41,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054.0,Argentina,South America,Spanish,0
2543,spotify:track:132ALUzVLmqYB4UsBj5qD6,199,Paulo Londra,1.0,Paulo Londra,spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z,trap latino,https://i.scdn.co/image/ab6761610000e5ebf796a976c5597baf6f7b786c,0,Adan y Eva,2019-05-23,18.0,https://i.scdn.co/image/ab67616d0000b273cf7e54f668d6a31dd6566f24,WEA Latina,1,199,92,190784,2021-07-29,0.767,0.7090000000000001,1.0,1.0,-4.47,0.336,0.32299999999999995,0.0,0.0745,0.72,171.993,256972.0,Argentina,South America,Spanish,0
2544,spotify:track:2PkTjm1QAJCZbJ9MqC4RqA,200,Fito Paez,1.0,Fito Paez,spotify:artist:1bZNv4q3OxYq7mmnLha7Tu,rock en espanol,https://i.scdn.co/image/ab6761610000e5eb48a2c040284bcba297a4e6a6,0,11 Y 6,1985-01-01,9.0,https://i.scdn.co/image/ab67616d0000b273921417baf700cc9da1d43b80,EMI Argentina,142,194,37,190187,2021-07-29,0.72,0.325,7.0,1.0,-16.922,0.0319,0.0756,0.0,0.308,0.318,101.3,178267.0,Argentina,South America,Spanish,0
2545,spotify:track:5RwV8BvLfX5injfqYodke9,6,Rauw Alejandro,1.0,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,puerto rican pop,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,0,Todo De Ti,2021-06-25,14.0,https://i.scdn.co/image/ab67616d0000b273c1449d5655128274517f3733,Sony Music Latin/Duars Entertainment,1,5,8,2756203,2021-07-15,0.78,0.7190000000000001,3.0,0.0,-3.613,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,Argentina,South America,Spanish,0
2546,spotify:track:2JPLbjOn0wPCngEot2STUS,7,Bad Bunny,1.0,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,latin,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0,Yonaguni,2021-06-04,1.0,https://i.scdn.co/image/ab67616d0000b27364afd6879102d03460bd3ad9,Rimas Entertainment LLC,3,6,6,2460997,2021-07-15,0.644,0.648,1.0,1.0,-4.601,0.118,0.276,0.0,0.135,0.44,179.951,206710.0,Argentina,South America,Spanish,0
2547,spotify:track:3Wrjm47oTz2sjIgck11l5e,17,Måneskin,1.0,Måneskin,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,indie rock italiano,https://i.scdn.co/image/ab6761610000e5ebbbeb464b0892a8bc039714ce,0,Beggin',2017-12-08,7.0,https://i.scdn.co/image/ab67616d0000b273fa0ab3a28b5c52d8a5f97045,RCA Records Label,15,15,5,1293925,2021-07-15,0.7140000000000001,0.8,11.0,0.0,-4.808,0.0504,0.127,0.0,0.359,0.589,134.002,211560.0,Argentina,South America,Spanish,0
2548,spotify:track:276rXWKRL20v33E2UnF3ks,20,Rusherking,1.0,Rusherking,spotify:artist:3Apb2lGmGJaBmr0TTBJvIZ,trap argentino,https://i.scdn.co/image/ab6761610000e5eb239e701ca92b34ee252f4149,0,Loba,2021-06-23,1.0,https://i.scdn.co/image/ab67616d0000b273cc84ed5879f4e217bb870748,Fifty One,20,20,3,1175251,2021-07-15,0.8759999999999999,0.617,10.0,0.0,-5.47,0.0721,0.145,0.0,0.0878,0.83,81.973,158049.0,Argentina,South America,Spanish,0
2549,spotify:track:4fipVdNyG6zx7nxuqHScsy,32,Maria Becerra,1.0,Maria Becerra,spotify:artist:1DxLCyH42yaHKGK3cl5bvG,pop argentino,https://i.scdn.co/image/ab6761610000e5eb459b9d1006bd715a7e2d5663,0,Acaramelao,2021-02-25,4.0,https://i.scdn.co/image/ab67616d0000b2739731d3cbee605a6a13646d96,300 Entertainment,6,29,20,773069,2021-07-15,0.705,0.721,1.0,1.0,-3.409,0.0475,0.457,0.0,0.121,0.519,159.935,185258.0,Argentina,South America,Spanish,0
2550,spotify:track:6qraVL4IJaIj0IuEexYJNa,36,Myke Towers,1.0,Myke Towers,spotify:artist:7iK8PXO48WeuP03g8YR51W,trap latino,https://i.scdn.co/image/ab6761610000e5eb9b7677e5bdee54a0ae0c8262,0,Explícito,2020-12-15,4.0,https://i.scdn.co/image/ab67616d0000b273cb2c4e2ce8467475b8a7e54b,White World Music,18,34,23,732156,2021-07-15,0.828,0.83,2.0,1.0,-3.3710000000000004,0.047,0.348,1.6e-05,0.0613,0.422,95.007,195066.0,Argentina,South America,Spanish,0
2551,spotify:track:3K5JiDtBPElni1lrjLIGOG,38,LIT killah,1.0,LIT killah,spotify:artist:1vqR17Iv8VFdzure1TAXEq,trap latino,https://i.scdn.co/image/ab6761610000e5eb67d0ad198019f83fe131304b,0,California,2021-06-17,1.0,https://i.scdn.co/image/ab67616d0000b2730a012709819671a153dd1d44,WM Argentina,21,27,4,718441,2021-07-15,0.7490000000000001,0.698,5.0,0.0,-7.487999999999999,0.0273,0.0334,0.0,0.389,0.8740000000000001,120.024,201402.0,Argentina,South America,Spanish,0
2552,spotify:track:4ZtFanR9U6ndgddUvNcjcG,42,Olivia Rodrigo,1.0,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,pop,https://i.scdn.co/image/ab6761610000e5ebee954a3b5418065c2fe253fb,0,good 4 u,2021-05-21,11.0,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,Olivia Rodrigo PS,16,30,9,674208,2021-07-15,0.563,0.664,9.0,1.0,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,178147.0,Argentina,South America,Spanish,0
2553,spotify:track:5u7twkeask1VIyDeNTElSU,44,Sech,1.0,Sech,spotify:artist:77ziqFxp5gaInVrF2lj4ht,latin,https://i.scdn.co/image/ab6761610000e5eb2f364933daca7516c6193ffe,0,Sal y Perrea,2021-04-15,11.0,https://i.scdn.co/image/ab67616d0000b273fe23dd528684203b1b2eb754,Rich Music,28,39,10,642821,2021-07-15,0.7859999999999999,0.899,10.0,1.0,-0.515,0.127,0.192,0.000189,0.299,0.813,90.025,216510.0,Argentina,South America,Spanish,0
2554,spotify:track:0LThjFY2iTtNdd4wviwVV2,45,BTS,1.0,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,k-pop,https://i.scdn.co/image/ab6761610000e5eb5704a64f34fe29ff73ab56bb,0,Permission to Dance,2021-07-09,4.0,https://i.scdn.co/image/ab67616d0000b2739c194644c08101a2b44d1b31,BIGHIT MUSIC,45,-1,1,633635,2021-07-15,0.7020000000000001,0.741,9.0,1.0,-5.33,0.0427,0.00544,0.0,0.337,0.6459999999999999,124.925,187585.0,Argentina,South America,Spanish,0
2555,spotify:track:2bgTY4UwhfBYhGT4HUYStN,49,BTS,1.0,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,k-pop boy group,https://i.scdn.co/image/ab6761610000e5eb5704a64f34fe29ff73ab56bb,0,Butter,2021-06-04,5.0,https://i.scdn.co/image/ab67616d0000b2736bb2b8231817c8d205d07fb2,BIGHIT MUSIC,23,64,8,587149,2021-07-15,0.759,0.459,8.0,1.0,-5.187,0.0948,0.00323,0.0,0.0906,0.695,109.997,164442.0,Argentina,South America,Spanish,0
2556,spotify:track:67BtfxlNbhBmCDR2L2l8qd,51,Lil Nas X,1.0,Lil Nas X,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,pop,https://i.scdn.co/image/ab6761610000e5ebab6bd6e450cbc7629a9a2381,0,MONTERO (Call Me By Your Name),2021-03-31,3.0,https://i.scdn.co/image/ab67616d0000b273664034dd80e91b28f773598d,Columbia,22,37,16,562835,2021-07-15,0.61,0.508,8.0,0.0,-6.682,0.152,0.297,0.0,0.384,0.758,178.81799999999996,137876.0,Argentina,South America,Spanish,0
2557,spotify:track:2p2Q23iaaPSEa1tI6TsCVX,53,Sech,1.0,Sech,spotify:artist:77ziqFxp5gaInVrF2lj4ht,latin,https://i.scdn.co/image/ab6761610000e5eb2f364933daca7516c6193ffe,0,911,2021-04-15,11.0,https://i.scdn.co/image/ab67616d0000b273fe23dd528684203b1b2eb754,Rich Music,9,44,23,526832,2021-07-15,0.795,0.655,7.0,1.0,-3.815,0.0422,0.076,1.76e-06,0.29600000000000004,0.7440000000000001,93.029,215891.0,Argentina,South America,Spanish,0
2558,spotify:track:267NGliXM8YLVZiKAD9Otm,56,Bad Bunny,1.0,Bad Bunny,spotify:artist:4q3ewBCX7sLwd24euuV69X,reggaeton,https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0,De Museo,2021-07-06,1.0,https://i.scdn.co/image/ab67616d0000b27316dbd686d5d99a24360be0f8,Rimas Entertainment LLC,56,-1,1,494845,2021-07-15,0.5920000000000001,0.494,4.0,0.0,-10.618,0.0747,0.237,0.0,0.13,0.231,132.037,209771.0,Argentina,South America,Spanish,0
2559,spotify:track:5kuidI7QNbpJCB1ObdCPKx,57,Luck Ra,1.0,Luck Ra,spotify:artist:4kcQWQDK0u9AftVSpdrAgk,trap triste,https://i.scdn.co/image/ab6761610000e5eb3fca8f811d58764d010d4408,0,Te Mentiría,2021-05-10,1.0,https://i.scdn.co/image/ab67616d0000b273adf83e6f424f5931e3a45eba,Sony Music Entertainment Chile S.A,26,49,21,492425,2021-07-15,0.6940000000000001,0.757,7.0,1.0,-5.082,0.0408,0.0177,0.0,0.102,0.698,93.998,186383.0,Argentina,South America,Spanish,0
2560,spotify:track:3VvA1wSxukMLsvXoXtlwWx,59,Boza,1.0,Boza,spotify:artist:2NfSBtmWe7oPw1EmetJVso,latin,https://i.scdn.co/image/ab6761610000e5eb94cf52a04855b3f75496fdf5,0,Hecha Pa' Mi,2020-07-31,14.0,https://i.scdn.co/image/ab67616d0000b2735921096535733d90092393b6,Sony Music Latin,5,54,34,434127,2021-07-15,0.725,0.7559999999999999,4.0,1.0,-5.013,0.0572,0.362,0.000685,0.103,0.828,100.07,186133.0,Argentina,South America,Spanish,0
2561,spotify:track:0giiXonRhODYy4J1iy4Lb3,63,Rauw Alejandro,1.0,Rauw Alejandro,spotify:artist:1mcTU81TzQhprhouKaTkpq,puerto rican pop,https://i.scdn.co/image/ab6761610000e5eb754fd19c86184acc854b79a6,0,Sexo Virtual,2021-06-25,14.0,https://i.scdn.co/image/ab67616d0000b273c1449d5655128274517f3733,Sony Music Latin/Duars Entertainment,60,60,3,401114,2021-07-15,0.7040000000000001,0.7390000000000001,8.0,1.0,-3.286,0.112,0.328,1.93e-05,0.0856,0.425,179.87900000000005,208292.0,Argentina,South America,Spanish,0
2562,spotify:track:1yoMvmasuxZfqHEipJhRbp,64,Maluma,1.0,Maluma,spotify:artist:1r4hJ1h58CWwUQe3MxPuau,trap latino,https://i.scdn.co/image/ab6761610000e5eb96a9faf8f7ec1da103c63985,0,Hawái,2020-08-21,22.0,https://i.scdn.co/image/ab67616d0000b27387d15f78ec75621d40028baf,Sony Music Latin,1,66,50,396571,2021-07-15,0.7829999999999999,0.727,6.0,0.0,-3.454,0.389,0.185,2.46e-05,0.0626,0.5579999999999999,180.067,199112.0,Argentina,South America,Spanish,0
2563,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,66,Måneskin,1.0,Måneskin,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,indie rock italiano,https://i.scdn.co/image/ab6761610000e5ebbbeb464b0892a8bc039714ce,0,I WANNA BE YOUR SLAVE,2021-03-19,8.0,https://i.scdn.co/image/ab67616d0000b2735aa05015cfa7bd2943c29b21,RCA Records Label,57,57,5,392067,2021-07-15,0.75,0.608,1.0,1.0,-4.008,0.0387,0.00165,0.0,0.17800000000000002,0.958,132.507,173347.0,Argentina,South America,Spanish,0
2564,spotify:track:7onMf0QvWgRba2MRxG27yj,67,La K'onga,1.0,La K'onga,spotify:artist:3ghRXw2nUEH2THaL82hw8R,cuarteto,https://i.scdn.co/image/ab6761610000e5eb951872d2fc5bc8de4d00cb26,0,El Mismo Aire,2020-11-13,18.0,https://i.scdn.co/image/ab67616d0000b273cc4d3e2cc70f5a3934d61e1e,Leader Music bajo licencia de INTI-MOLE S.R.L.,46,72,31,387009,2021-07-15,0.762,0.748,0.0,0.0,-6.273,0.0407,0.0746,0.0,0.128,0.8220000000000001,149.985,209415.0,Argentina,South America,Spanish,0
2565,spotify:track:10zSgbysU2KyVTrcRmtu62,69,Airbag,1.0,Airbag,spotify:artist:1wKDGglKV4FsFS85r2Dmpr,argentine rock,https://i.scdn.co/image/ab6761610000e5eb7111b2876af6e3d2df1b667e,0,Por Mil Noches,2013-11-27,15.0,https://i.scdn.co/image/ab67616d0000b27398f2e41c3e293608d75b5191,Airbag,69,111,78,376993,2021-07-15,0.5539999999999999,0.672,1.0,0.0,-7.489,0.0291,0.0169,5.42e-05,0.18600000000000005,0.285,111.963,283884.0,Argentina,South America,Spanish,0
2566,spotify:track:2dl5K2ScW7jYhAhuem06cm,72,Daddy Yankee,1.0,Daddy Yankee,spotify:artist:4VMYDCV2IEDYJArk749S6m,trap latino,https://i.scdn.co/image/ab6761610000e5eb2204cb5a314573e202f20f8d,0,PROBLEMA,2021-02-26,1.0,https://i.scdn.co/image/ab67616d0000b2733267bde66a6609c66a246040,Republic Records,33,62,20,372374,2021-07-15,0.773,0.8,10.0,0.0,-3.17,0.0987,0.0613,0.00403,0.0327,0.8420000000000001,89.988,184507.0,Argentina,South America,Spanish,0
2567,spotify:track:0sukoSvM4zzGnToTabElJI,73,Dillom,1.0,Dillom,spotify:artist:4cJD9t5QBFTUQcd3xfbOb2,trap argentino,https://i.scdn.co/image/ab6761610000e5ebba72ab78c81d0ea16818843e,0,OPA,2021-05-27,1.0,https://i.scdn.co/image/ab67616d0000b2731d88f4c3ef576bd2ab035684,Bohemian Groove,42,65,7,364263,2021-07-15,0.926,0.627,8.0,0.0,-5.44,0.188,0.14300000000000002,5.23e-05,0.0753,0.851,100.001,170320.0,Argentina,South America,Spanish,0
2568,spotify:track:3fq0e1TpOQFBDi0vuYrePo,79,Fer Palacio,1.0,Fer Palacio,spotify:artist:4frBEXn8nhWzOVwfCSpuYB,pop argentino,https://i.scdn.co/image/ab6761610000e5eb300868ffcd048a9db0a27f84,0,Previa y Cachengue 40 - Remix,2021-05-24,1.0,https://i.scdn.co/image/ab67616d0000b273ac91d4387cb489382af3ae00,Fer Palacio,78,82,7,353283,2021-07-15,0.595,0.652,7.0,1.0,-7.228,0.217,0.163,0.0,0.0769,0.6459999999999999,98.961,928269.0,Argentina,South America,Spanish,0
2569,spotify:track:5CZ40GBx1sQ9agT82CLQCT,82,Olivia Rodrigo,1.0,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,pop,https://i.scdn.co/image/ab6761610000e5ebee954a3b5418065c2fe253fb,0,traitor,2021-05-21,11.0,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,Olivia Rodrigo PS,56,74,8,351425,2021-07-15,0.38,0.339,3.0,1.0,-7.885,0.0338,0.691,0.0,0.12,0.0849,100.607,229227.0,Argentina,South America,Spanish,0
2570,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,83,Olivia Rodrigo,1.0,Olivia Rodrigo,spotify:artist:1McMsnEElThX1knmY4oliG,pop,https://i.scdn.co/image/ab6761610000e5ebee954a3b5418065c2fe253fb,0,deja vu,2021-05-21,11.0,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,Olivia Rodrigo PS,35,61,15,350389,2021-07-15,0.442,0.612,2.0,1.0,-7.222,0.112,0.584,5.700000000000001e-06,0.37,0.17800000000000002,180.917,215507.0,Argentina,South America,Spanish,0
2571,spotify:track:66S2z95FN3nUAr9S1gUIsp,86,Boza,1.0,Boza,spotify:artist:2NfSBtmWe7oPw1EmetJVso,latin pop,https://i.scdn.co/image/ab6761610000e5eb94cf52a04855b3f75496fdf5,0,Ella,2021-04-16,3.0,https://i.scdn.co/image/ab67616d0000b27367deb9dda871c1e370a816a8,Sony Music Latin,63,63,11,343286,2021-07-15,0.852,0.593,6.0,1.0,-5.892,0.0702,0.386,0.168,0.154,0.87,90.00200000000002,221407.0,Argentina,South America,Spanish,0
2572,spotify:track:4uiFw0YvHosZT3qRf1QAvs,91,Tiago PZK,1.0,Tiago PZK,spotify:artist:5Y3MV9DZ0d87NnVm56qSY1,trap argentino,https://i.scdn.co/image/ab6761610000e5ebfa1929a26839ae468cf85f07,0,Házmelo,2021-05-26,1.0,https://i.scdn.co/image/ab67616d0000b273b053f09beea16fa612e9405f,WM Chile,50,104,7,336809,2021-07-15,0.36,0.684,7.0,0.0,-4.146,0.0419,0.578,0.0,0.721,0.279,81.387,174953.0,Argentina,South America,Spanish,0
